0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
0,0,0,0,0,0,0,0,0,0,0,0,486.62,729.92,851.58,912.4,942.82,958.02,965.63,482.81,241.41,120.7,60.352,30.176,15.088
