2972.02879344	1073.74955663	2750.78482629	1038.32109907	598.653472953	880.628542868	2439.18808141	1673.48711891	1534.43424257	2433.28574452	652.917120729	665.794206401	627.630800167	644.087424122	617.470805429	621.859344093	1358.83409272	854.411050222	1218.53886625	756.78039511	949.599266385	
2634.77082238	892.56687323	1352.36739577	632.842657527	456.215154881	635.514964124	2447.74049164	984.654226114	953.173588587	1751.8911821	626.814845097	422.490355109	595.947630417	525.983001405	719.03888201	448.437958515	954.014400233	857.818818242	1196.86860462	723.76994313	758.761496341	
2024.72369878	753.809079269	1220.08139439	589.243123426	336.381488294	600.595965332	2564.25977684	247.215441799	713.748930355	1892.03157817	511.214655177	347.960590018	602.690444665	475.286857994	569.179490797	408.731228964	788.857304283	697.419747074	1332.56246916	731.481398112	758.761496341	
1789.72939601	578.781336979	1100.76631237	615.297774808	347.553153132	545.484399514	2421.22686301	1110.8913551	594.311138941	1705.43095769	437.396777293	277.511646781	423.606597126	453.711621103	532.986317598	390.064810426	727.705422155	749.160873876	1039.19347632	664.832010901	378.909856384	
2349.15015594	570.250803983	1021.47786169	657.625604074	335.818016294	524.549079757	2637.12011946	819.887171014	669.788140931	1651.92866929	440.37121471	263.909318711	399.207110258	530.693132579	483.063695202	360.695716325	735.580621928	660.821549214	1015.42728274	391.338317582	284.829102577	
1646.30321093	504.401039522	1094.21138685	601.996401672	309.607744349	495.736201574	1230.48421053	822.984588565	607.277132881	1645.92527817	444.950221362	277.298501008	387.262361569	444.323442099	439.33470191	317.98792215	691.04098508	550.667522466	1010.99559626	777.128043573	288.035854012	
1638.60693594	682.901073753	2120.82090237	614.178726037	284.24756989	508.635921081	2154.84591572	847.908095419	576.493306609	1527.25155301	456.369539897	242.248674558	343.549040591	413.620785294	452.176223124	277.092467972	808.099819384	493.930768926	987.658576305	400.690667634	246.129334204	
1615.82301912	360.377480567	1048.63685434	194.407410991	285.287851822	518.754883951	1808.87321396	809.073750996	461.001405259	1536.16092234	475.847659107	292.691487916	331.869794487	455.705453031	402.760852137	257.243091528	705.018988633	470.063537588	1031.01697843	777.128043573	254.42402425	
1320.55895007	314.556276592	1019.26243039	567.028235227	223.860603787	499.371642188	1464.44255105	782.643078331	445.205953523	1521.74667059	479.046094575	240.735940956	316.722617172	380.775600547	403.560565916	216.612968977	668.680206928	490.634335861	1046.36942376	777.128043573	220.971203751	
1182.77140158	328.956296919	1088.10284826	611.861003608	221.136324774	532.350648918	1588.8357897	824.49111473	433.502787625	1518.9196796	489.48265553	221.359536828	342.681248819	388.224526799	478.647402555	204.928365561	533.437483908	288.434582685	914.013256881	777.128043573	223.685240988	
1140.62861154	319.124880112	880.159501636	530.003245474	180.882849714	545.346265822	1074.67101996	546.189092086	425.60924768	1522.23110906	417.634178712	239.288933434	328.160865496	321.143625501	324.918307802	212.717964712	507.117900482	498.358249711	913.265681371	777.128043573	217.152592041	
1080.55703019	316.279295678	1007.560621	542.599266082	203.291016451	485.682110819	470.829273032	786.925932197	434.634621339	1530.31580731	475.612117003	252.242424357	276.182625875	341.254424384	455.824622735	218.213900387	490.131714294	256.548964995	921.486880759	238.07846322	244.204415781	
1915.59639638	320.156629897	1990.29240831	599.383728834	238.412819681	459.609595679	840.251314951	555.598354103	339.372546404	616.289996193	437.948859514	307.693392343	303.001109698	312.165336088	416.42457897	222.216231805	481.947497904	435.928920003	969.178508242	232.487144145	251.575396846	
1027.04419511	322.021158355	1042.26366989	468.801589313	193.55676766	491.188908322	876.57312426	569.015227228	427.733185714	1566.90383922	417.890015936	249.038656887	296.138936855	305.105215013	408.986484041	229.846634373	457.250608249	455.311772527	904.431356847	817.271776451	248.042245715	
1008.72299188	667.112267581	1073.65759682	526.198864094	246.817778378	591.99766962	463.225125854	819.575900557	246.187699448	587.300645	350.371649041	263.151837571	347.659182611	278.914675428	293.875130048	241.005715065	474.882364202	471.949563927	884.174235278	220.730652635	1836.57996444	
