04-10-2014,859.0,479.0,339.0,144.0,159.0,253.0,348.0,981.0,543.0,1043.0,1581.0,1059.0,1495.0,1593.0,1458.0,1488.0,1036.0,1026.0,778.0,840.0,1146.0,1097.0,1103.0,899.0
05-10-2014,493.0,417.0,587.0,465.0,461.0,462.0,847.0,617.0,833.0,1641.0,1587.0,2127.0,1352.0,1244.0,1451.0,1656.0,1524.0,1290.0,689.0,1091.0,1140.0,1859.0,1030.0,870.0
06-10-2014,724.0,456.0,277.0,168.0,266.0,64.0,643.0,1147.0,1584.0,1599.0,939.0,938.0,758.0,919.0,904.0,764.0,1142.0,581.0,762.0,712.0,1452.0,1253.0,1184.0,830.0
07-10-2014,801.0,538.0,179.0,100.0,245.0,71.0,703.0,831.0,1455.0,1444.0,745.0,568.0,685.0,670.0,623.0,507.0,713.0,455.0,731.0,724.0,1499.0,1589.0,1504.0,958.0
08-10-2014,1030.0,680.0,494.0,512.0,380.0,223.0,1340.0,1005.0,2694.0,1490.0,2436.0,875.0,1001.0,753.0,1082.0,507.0,920.0,667.0,727.0,1226.0,1315.0,1237.0,1244.0,1294.0
09-10-2014,1382.0,801.0,470.0,398.0,469.0,381.0,701.0,1220.0,1583.0,2207.0,1351.0,1250.0,994.0,1219.0,922.0,1164.0,1000.0,1176.0,1553.0,1149.0,1259.0,1500.0,1152.0,925.0
10-10-2014,822.0,776.0,409.0,409.0,422.0,336.0,466.0,939.0,1463.0,1721.0,851.0,849.0,1092.0,602.0,2018.0,967.0,823.0,661.0,661.0,1171.0,1487.0,1517.0,1209.0,875.0
11-10-2014,619.0,365.0,453.0,451.0,516.0,395.0,563.0,735.0,1220.0,970.0,959.0,1115.0,1742.0,1523.0,1835.0,1934.0,1387.0,898.0,856.0,749.0,1450.0,1241.0,1018.0,536.0
12-10-2014,981.0,779.0,589.0,465.0,508.0,677.0,666.0,1015.0,476.0,758.0,1402.0,1287.0,1357.0,1564.0,1778.0,1594.0,1328.0,1012.0,1046.0,742.0,818.0,1232.0,1076.0,994.0
13-10-2014,919.0,851.0,468.0,330.0,175.0,201.0,680.0,771.0,2001.0,1373.0,664.0,1119.0,1151.0,947.0,2105.0,808.0,838.0,813.0,758.0,844.0,1171.0,1727.0,1397.0,732.0
14-10-2014,1043.0,288.0,181.0,232.0,140.0,276.0,306.0,677.0,1623.0,1341.0,868.0,700.0,967.0,769.0,2071.0,825.0,1059.0,770.0,904.0,1154.0,1176.0,1085.0,1738.0,911.0
15-10-2014,928.0,440.0,83.0,66.0,149.0,43.0,445.0,1109.0,1361.0,1629.0,1275.0,775.0,867.0,827.0,1585.0,1104.0,947.0,604.0,1117.0,926.0,1132.0,1255.0,1262.0,853.0
16-10-2014,744.0,462.0,268.0,118.0,155.0,264.0,363.0,531.0,1821.0,1848.0,1101.0,1104.0,1318.0,798.0,1009.0,805.0,628.0,505.0,771.0,848.0,1583.0,1912.0,834.0,982.0
17-10-2014,907.0,407.0,247.0,376.0,196.0,72.0,609.0,779.0,1596.0,1272.0,922.0,1057.0,1050.0,765.0,894.0,1098.0,495.0,514.0,762.0,1162.0,1287.0,1424.0,1122.0,743.0
18-10-2014,681.0,660.0,506.0,449.0,440.0,536.0,790.0,637.0,1053.0,1278.0,1240.0,1744.0,1350.0,1344.0,1561.0,1524.0,1790.0,1777.0,1033.0,1873.0,2058.0,1159.0,804.0,1334.0
19-10-2014,747.0,614.0,1760.0,113.0,200.0,140.0,364.0,529.0,545.0,718.0,1432.0,1532.0,2007.0,1410.0,1579.0,1885.0,1602.0,1044.0,1530.0,1272.0,1253.0,1588.0,1385.0,1512.0
20-10-2014,1027.0,582.0,401.0,405.0,319.0,290.0,508.0,1933.0,1873.0,2257.0,1530.0,1365.0,1249.0,892.0,962.0,1249.0,920.0,1335.0,1228.0,1130.0,1857.0,1868.0,1590.0,1375.0
21-10-2014,1843.0,1406.0,1286.0,1370.0,1323.0,1284.0,1299.0,1907.0,2959.0,2069.0,2039.0,1260.0,1473.0,1856.0,1722.0,1174.0,862.0,829.0,1323.0,1304.0,1322.0,1398.0,1122.0,655.0
22-10-2014,870.0,480.0,174.0,344.0,91.0,57.0,370.0,639.0,1753.0,1449.0,1068.0,1161.0,996.0,846.0,1029.0,997.0,912.0,676.0,777.0,1105.0,1119.0,1361.0,906.0,698.0
23-10-2014,1016.0,526.0,128.0,198.0,197.0,222.0,411.0,748.0,1550.0,2126.0,996.0,1040.0,1623.0,1737.0,1911.0,759.0,821.0,920.0,821.0,1081.0,1171.0,1242.0,1222.0,841.0
24-10-2014,917.0,388.0,266.0,580.0,881.0,855.0,1030.0,1891.0,2329.0,2085.0,1098.0,999.0,1095.0,751.0,925.0,859.0,940.0,683.0,1152.0,853.0,1720.0,919.0,1005.0,899.0
26-10-2014,520.0,598.0,681.0,542.0,412.0,960.0,318.0,413.0,431.0,941.0,2387.0,1519.0,1371.0,1439.0,1300.0,1735.0,1520.0,1140.0,1329.0,988.0,1330.0,1481.0,1187.0,1268.0
27-10-2014,763.0,345.0,211.0,164.0,76.0,234.0,1030.0,808.0,2139.0,1622.0,1506.0,1236.0,1250.0,933.0,2008.0,813.0,821.0,794.0,680.0,918.0,1117.0,1237.0,1261.0,868.0
